Nom,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Céline Diemand,,,,,,,,,,,2:55.15,2:46.11,,2:58.07,
Meryl Corso,,,,,,,,2:46.13,2:52.49,,,,,,
Valentina Tanner,,,,,,,,,,,,2:25.85,,,
Anna Debelic,,,,,,,,,,,2:32.50,2:27.32,2:30.36,2:32.36,2:26.30
Nicole Kündig,,2:38.78,2:40.32,,,,,,,,,,,,
Michelle Jung,,,,,,,,,,,2:55.75,,,,
Sarah Fässler,2:25.86,,,2:32.58,,,2:34.22,,2:35.51,,,,,,
Aurelia Bucciarelli,,,,,,,2:59.61,,,,,,,,
Ylenia Rizzo,,,,,,,,,,,,,2:50.68,,
Sina Loop,,,,,3:09.28,,,,,,,,,,
Corinne Schwizer,,,,,,,2:49.03,,,,,,,,
Marlies Gerber,2:37.59,2:43.87,,,,,,,,,,,,,
Lynn Lengen,,,,,,,,,,,,2:39.59,,,
Svenja Walter,,,,,,,,,,,,2:48.90,3:08.92,,
Saveria Dürr,,,,2:44.02,2:45.75,2:47.86,,,,,,,,,
Magdalena Jetschin,,,,,,,,3:17.12,,,,,,,
Leonie Studer,,,,,,,,,,,2:33.82,,,,
Lynn Gantenbein,,,,,,,2:52.82,2:43.79,2:37.95,2:34.79,,2:46.43,,,
Carine Dafflon,,3:13.69,3:02.77,,,,,,,,,,,,
Marta Tagliabue,,,,,,,,,,,,,2:28.69,2:24.68,2:26.38
Michelle Heller,,,,2:34.23,2:25.54,2:27.48,,,,,,,,,
Jasmin Budmiger,,,,,,,,,2:36.51,,,,,,
Mirjam Niederberger,,,,2:22.14,2:16.74,2:13.90,,,,,,,,,
Selina Seiler,,,,,,,2:37.55,,,,,,,,
Alice Cerutti,,,,,,,,,,,,2:46.79,2:46.33,2:42.26,
Debora Marquart,2:29.89,,,,,,,,,,,,,,
Laura Turrini,,,2:39.77,2:47.81,,,,,,,,,,,
Manuela Jost,,,,,,,,,2:47.34,,,,,,
Andrina Arpagaus,,,,,,,,,,,,,,,3:02.31
Elizabeth Elwell,,,,,,,,,,2:39.71,,,,,
Lea Ambühl,,,,,2:44.69,,,,,,,,,,
Katia Bachmann,,,,,,,,,,,,,3:05.95,3:13.76,
Rebecca Beer,2:28.62,,,,,,,,,,,,,,
Laura Prospero,,,3:06.66,2:57.73,,,,,,,,,,,
Fiona Kierdorf,,,,,,,,,,2:09.89,,2:15.66,,,
Leila Vogt,,,,2:29.05,2:21.21,2:20.36,2:22.51,2:25.62,,2:26.22,2:23.58,2:25.99,,,
Rahel Meili,2:38.52,2:28.10,2:32.81,2:28.42,2:27.51,2:21.84,2:25.42,2:24.66,2:21.89,,,,,,
Marine Mettraux,,,2:56.49,2:45.14,2:31.30,2:36.67,,,,,,,,,
Karla Boye,,,2:52.86,,,,,,,,,,,,
Ramona Steinmann,,,,,2:52.59,,,,,,,,,,
Anja Bachmann-Egger,,,2:35.79,,,,,,,2:34.31,2:39.70,,,,
Angela Gege,,,,,,,2:50.46,2:41.21,,,,,,,
Tanja Moser,,,,,,,2:36.87,2:33.52,2:29.97,2:32.01,,,,,
Katja Sohrmann,,,,,,,,,,,,,,,3:08.77
Céline Lanz-Huber,2:27.27,2:24.76,,2:24.66,2:24.86,,2:25.43,,,,2:23.37,,,,
Aline Steiner,,,,,,,,,,,2:24.72,,,,
Alessia Schwyter,,,,,,,,,,,,,2:49.57,,
Laura Balmer,,,,,,,,,,,2:45.80,2:46.00,,,
Kenza Hirsbrunner,,,,,,,,,,,,3:04.99,,,
Maéva Camilotto,,,2:33.91,,,,,,,,,,,,
Tiana Zuberbühler,,,,,,,,,,,3:42.66,,,,
Evelyn Camenzind,,,2:32.39,,,,,,,,,,,,
Cynthia Terry,,2:51.88,2:43.37,,,,,,,,,,,,
Eleonora De Putti,,,,,,,,,2:34.96,2:28.42,2:27.59,2:28.56,,,
Chloé Mauroux,,,,,,,,,,,,,2:31.08,,2:26.11
Laure Garnier,,,,,,2:52.38,,,,,,,,,
Carole Riedweg,,,,,2:49.98,2:41.28,,,,,,,,,
Bregitta Fölmli,,,,,,,,,,,,,,,3:15.67
Nuria Scherrer,,,3:02.04,,,,,,,,,,,,
Nadine Siebenhaar,2:30.23,,,,,,,,,,,,,,
Mayamona Luifu,,,,,,,,,,2:57.93,,,,,
Fabienne Andermatt,2:25.08,2:28.84,2:30.54,2:42.30,2:46.72,,,2:36.87,2:43.97,2:18.69,2:20.57,2:19.93,2:20.61,,
Michelle Habegger,,,,,,,,,,,,,2:58.01,,
Karin Zanetti-Massera,,2:47.92,,,,,,,,,,,,,
Déborah Chiarello,,,,,,,,2:32.33,,,,,,,
Marlena Zanatta,,,,,,,,,,2:47.73,,2:24.87,2:29.28,2:30.94,
Nicole Emch,,,2:59.72,,,,,,,,,,,,
Sarah Weinhold,2:38.60,2:31.05,,,,,,,,,,,,,
Kerstin Thurnherr,,,,,2:57.73,,2:48.86,,,,,,,,
Martina Maroni-Mariotti,3:05.08,3:05.13,3:11.21,3:15.41,,,,,,,,,,,
Annina Fahr,,,,2:44.25,2:39.69,2:29.86,2:31.03,2:23.83,2:17.83,2:20.88,,2:22.96,2:21.28,,2:12.60
Riana Zeller,,,,,3:51.82,3:40.98,3:29.55,3:20.00,,,,,,,
Tatjana Sauter,,,,,,,2:36.14,,,,,,,,
Silvia Vanzetti,,,,2:29.05,2:27.68,,,,,,,,,,
Ottavia Bosello,,,,,2:33.93,,,,,,,,,,
Melissa Wullschleger,,,,,,,,,,,,,,2:39.92,2:37.36
Patrizia Küng,,2:34.84,2:29.60,2:28.00,2:25.77,2:22.75,2:25.10,2:18.80,2:19.77,2:20.31,2:26.81,2:26.10,2:32.36,,
Fiona Wüest,,,,,,,,,,,,,2:51.65,,
Nina Graf,,,,2:50.59,,,,,,,,,,,
Sarah Donzallaz,2:34.41,2:44.85,2:44.00,,,,,,,,,,,,
Samylla Horner Pinheiro,,,,,,,,,,2:29.03,2:26.89,2:26.01,2:24.61,2:28.00,
Melanie Leimgruber,,,,,,,,,,,,,,,2:33.90
Jael Siegenthaler,,,,,,,,,,,,,,2:46.93,
Daniela Dubach,,,,2:50.22,,,,,,,,,,,
Seline Zeller,,,,,2:37.96,,,,,,,,,,
Lisa Angiolini,,,,,,,,,,,,2:41.48,,,
Perrine Truong,,2:29.56,2:17.50,2:24.64,,2:13.83,2:12.00,2:15.88,2:17.41,,,,,,
Rea Kolly,,,,,,,,,,,,,,,2:40.92
Rui Nele Suter,,,,,,,,,,,,,2:42.87,,
Giulia Salvadè,,,,,,,,,,,,,2:29.64,2:28.44,2:21.07
Chiara Sansoni,,,,,,,,2:36.84,,,,,,,
Lena Dietrich,,,,,,,,,,3:45.63,,,,,
Ronja Wengi,,,,,,,,,,,,,2:35.89,2:41.99,2:40.49
Vera Aebischer,,,,,,,,,2:37.57,2:31.99,2:39.43,,,,
Fanny Kleiner,,,2:41.84,,,,,,,,,,,,
Rahel Wenger,,,3:18.96,,,,,,,,,,,,
Nadine Leimgruber,,,,,,,,,,,,,,,2:31.97
Cloé Keller,,,,,,2:49.64,,,,,,,,,
Georgette Kämpfen,2:23.59,2:24.80,2:29.61,,2:33.13,,,,,,,,,,
Romane Kottelat,,,,,,,,,,,,,,2:39.24,
Mariya Riser,,,,,,,,2:36.60,,,,,,,
Melina Knüsel,,,,,,,,,,,,,,2:51.14,
Emma Scanavino,,,,,2:37.44,,2:39.87,,,,,,,,
Sibylle Dürrenmatt,2:05.37,2:09.27,2:09.25,2:07.90,,2:12.69,,,,,,2:16.37,2:17.12,,
Anne Thiébaud,,,,,,,,,2:42.26,,,,,,
Emma Ranzoni,,,,,,,,,,,,,,,2:57.34
Amélie Sauteur,,,,2:43.91,2:47.35,,,,,,,,,,
Judith Malsch,,,,,2:47.32,,,,,,,,,,
Anais Röhler,,,,,,,,,,,2:34.68,,,,
Laura Leimgruber,,,,,,,,,,,,,,2:35.49,2:36.80
Melina Müller,,,,,2:24.00,2:26.80,,2:39.07,2:31.75,,,,,,
Sandra Zimmermann,,,2:48.84,,,,,,,,,,,,
Eileen Aigbe,,,,3:02.77,2:54.72,,2:52.77,,,,,,,,
Nathalie Fontana,,2:28.73,,,,,,,,,,,,,
Ladina Nef,,,,,,3:11.82,3:04.62,3:03.60,,,,,,,
Prisca Pfammatter,,,,,,2:24.01,2:27.95,2:42.62,,,,,,,
Janet Silva,,,,,,,,,,,,,2:59.92,,
Corinne Stucker,,2:54.34,3:02.19,,,,,,,,,,,,
Elena Schoch,,,,,,2:56.70,2:54.58,2:50.52,,,,,,,
Cecilia Ferrazzini,,,,,,,,,,,2:49.33,,2:29.41,2:31.08,
Noémie Anderhub,,,,,,,,,,,,,,2:18.17,2:18.80
Julia De Pietro,2:22.32,2:22.49,2:21.33,2:17.05,2:17.32,2:18.45,2:25.62,2:26.23,,,,,,,
Eveline Gerber,2:47.03,,2:52.94,,,,,,,,,,,,
Lea Grüter,,,,,,,,,,,,,2:45.15,,
Meret Baumgartner,,,,,,,,,,,,2:45.56,2:45.21,2:56.26,
Anne-Sophie Maffezzoli,2:43.90,,2:42.68,,,,,,,,,,,,
Miori Takeuchi,,,,,,,3:02.32,,,,,,,,
Alina Federer,,,,,,,,,,2:16.25,2:17.41,2:16.95,2:17.45,,
Cathrin Cheridito,2:20.57,,,,,,,,,,,,,,
Sophie Bonvin,,,,,,,,,,,,,,3:29.14,
Lisa Thaler,,,,,,,,,,,3:02.57,,,,
Andrea Fink,,,,,,,,2:20.90,2:24.34,2:18.20,2:19.59,2:17.91,2:23.58,2:21.60,2:24.08
Emma Böhm,,,,,,,,,,,,2:37.57,2:23.16,2:22.23,2:28.02
Laura Leonardis,,3:00.64,,,,,,,,,,,,,
Livia Frei,2:44.91,2:46.19,,,,,,,,,,,,,
Raphaela Walser,2:33.87,,,,,,,,,,,,,,
Céline Giger,,,,,2:21.73,,2:23.25,2:23.74,,,,,,,
Alissa Bruno,,,,,2:52.77,,,,,,,,,,
Jill Hartmann,,,,,,,,,,,,,2:51.02,,
Rose Progin,,,,,,,,,,,,,3:06.89,,
Céline Buchser,,,,,,,,,,,,,2:49.23,2:53.53,
Camille Leneuf,,,,,,,,2:37.12,,2:38.93,,,,,
Alina Ruppen,,,,,,,,,,2:32.02,2:33.76,2:31.66,,,
Isabelle Schindler,2:31.04,2:27.60,2:29.45,,,,,,,,,,,,
Tamara Gysin,,2:44.42,2:46.30,3:01.64,,,,,,,,,,,
Selina Scheibler,,,,,,,,,,,2:49.78,,,,
Carmen Balmer,2:51.06,,,,,,,,,,,,,,
Naera Giaimo,,,,,,,2:23.42,2:23.22,,,,,,,
Mayowa Alaye,,,,,,,,,2:29.43,2:26.95,2:20.42,,2:22.11,2:19.51,
Amaryllis Ngayo Fotso,,,,,,,,,,,,,2:27.15,2:30.86,
Cosima Meier,,,,,,,,,,,3:18.26,,,,
Petra Häfliger,2:44.74,2:33.71,2:41.38,,,,,,,,,,,,
Manuela Rohrer,,,,2:38.18,2:34.14,,,,,,,,,,
Lucie Chappatte,2:21.34,2:26.31,2:26.30,2:30.84,2:27.87,2:41.47,,,,,,,,,
Stephanie Menzi,,,,,,,,,,,2:39.99,,,,
Romaine Masserey,,,,,,,,,,,,2:36.96,,,
Angela Stocker,,2:59.80,,,,,,,,,,,,,
Linda Marguet,2:07.65,,2:11.78,2:10.47,,,,,,,,,,,
Rahel Keusen,,,,,,,,,,,,,,,2:48.35
Milena Frei,,,,,,,,2:52.67,,2:37.26,,,,,
Patricia Toth,,,2:44.19,,,,,,,,,,,,
Alie Fordyce,,,,,,,,2:19.44,2:14.07,2:15.13m,,,,2:11.09,
Aita Ammann,,,,,,,,,2:31.67,2:26.91,2:25.80,2:26.08,,,
Alice Gerber,,,,,,,,,,,,,,3:03.79,
Anja Schnüriger,,,2:49.36,2:46.69,,,,,,,,,,,
Céline Schaub,,,,,,,,,,,,,,,2:37.30
Nina Gähwiler,,,,,,,,,,,,2:32.48,2:27.78,2:27.54,2:27.55
Viviane Gloor,,,,,,,,,,,,,,2:41.14,2:47.05
Doriane Wyder,2:35.58,,,,,,,,,,,,,,
Lorenza Kessler,,,,,2:36.55,2:28.99,,,,,,,,,
Emese Hamor,,,,,,,3:01.67,2:56.01,,,,,,,
Delphine Cibotto,,,,,,2:35.48,,,,,,,,,
Jasmin Mayer,,,,,,,,,,3:17.63,,,,,
Valentina Cartulano,2:52.87,3:01.99,,,,,,,,,,,,,
Deborah Mauch,2:42.26,,,,,,,,,,,,,,
Vanessa Di Santo,,,,,,,,,,,2:48.13,,,,
Sabrina Stadelmann,,,,,,,,,,2:35.07,,,,,
Patrizia Nötzli,2:40.40,,2:52.72,,,,,,,,,,,,
Sandra Lienert,,,,,2:40.98,,,,,,,,,,
Eryn Oberli,,,,,,,,,,,2:45.45,2:49.32,,,
Emma Vonlanthen,,,,,,,,,,,,,,2:58.16,
Anouk Roth,,,,,,,,,,,,,2:44.80,,
Aurélie Bollier,,2:23.26,2:28.52,,,,,,,,,,,,
Tamara Thomet,,,,2:37.81,,,,,,,,,,,
Marion Eugster,,,,,,,2:39.47,,,,,,,,
Ramona Lucchini,,,,,2:54.41,,,,,,,,,,
Sina Frei,,,,,,,,,,,,2:30.62,2:44.49,,
Nadja Weiser,,,,,,,,,,,,2:39.91,,,
Alina Pichler,,,,,,,,,,,,,3:09.48,,3:23.22
Anja Beutler,,,,2:55.70,,,,,,,,,,,
Emilie Blanc,,,,2:40.78,,,,,,,,,,,
Deborah Walser,,,,,,,,3:05.02,,,,,3:00.50,,
Yaël Langer,,,,,,,,,,2:41.81,,,2:56.65,,
Tina Loosli,,,,,,,2:42.91,,,,,,,,
Lorena Rodondi,,,,,,,,,,,3:01.22,,,,
Tamara Halabi,,,,,,,,2:28.36,,,,,,,
Marina Veil,2:46.51,,,,,,,,,,,,,,
Margaux Luscher,2:13.50,2:19.63,2:08.98,2:10.25,2:12.16,,,,,,,,,,
Stephanie Ayrey,,,,,,,,,,,,2:51.42,,,
Julia Meier,2:59.12,,,,,,,,,,,,,,
Aline Kissling,,,,,,,,,,,,,3:00.61,,
Beatrice Lundmark,2:44.65,,,,,,,,,,,,,,
Daniela Corga,,,,,,,,,,2:46.22,2:34.90,,,,
Sarah Lauper,,,,,,,,,,,,,2:39.65,,2:39.72
Felicia Dammann,,,,,,,,,,,2:57.45,,,,
Jennifer Lüthy,,,,,,,,,,2:41.88,2:53.77,2:39.68,2:49.55,,
Angela Pulfer,,,2:16.08,2:19.38,,,,2:19.59,,,2:29.07,,,,
Crystel Matthey,,2:29.38,,,,,,,,,,,,,
Jacky van Splunteren,,,2:30.83,,,,,,,,,,,,
Mathilde Robert,,3:10.25,,,,,,,,,,,,,
Sarah Barras,,,2:56.59,,,,,,,,,,,,
Hanna Birhane,,,,,,,,,,3:15.90,,,,,
Salomé Chofflon,,,,,,,,,,2:24.05,2:19.49,,,,
Leonie Wegmüller,,,,,,,,,,,2:42.97,,2:38.06,,
Franca Bähler,,,,,,2:44.68,2:48.81,2:37.99,,,,,,,
Nadine Weigl,,,,,2:42.19,2:30.57,,,,,,,,,
Charline Gonin,,2:23.09,2:24.81,2:29.35,,,,,,2:22.15,,,,,
Liliana Batista,,2:26.36,2:24.71,,,,,,,,,,,,
Durka Frey,,,,,,,2:13.21,2:21.21,,,,,,,
Nicole Schneebeli,,,2:39.60,2:48.83,,,,,,,,,,,
Agnès Schmid,,,,,,,,,,,,,,,2:59.31
Lea Ammann,,,,,,,,,,,2:21.57,2:19.38,2:13.42,2:07.75,2:10.34
Alexandra Keiser,,,,2:47.48,2:39.61,2:35.36,,,,,,,,,
Nicole Muff,2:24.28,,,,,,,,,,,,,,
Nadine Strasser,2:26.42,,,,,,,,,,,,,,
Tanja Forster,,,,,,2:39.01,,2:33.29,2:24.39,2:26.59,,2:35.44,,,
Daniela Langenegger,,,2:32.43,2:46.22,,,,,,,,,,,
Jessica Martins,,2:20.92,,,,,,,2:16.05,,,,,,
Barbara Morza,,2:42.96,,,,,,,,,,,,,
Noémie Kipfer,,,,,,2:57.36,,,,,,,,,
Carolin Spengler,,,,,,,,,,,,,,,3:02.68
Liv Zürcher,,,,,,,,3:16.10,,,,,3:11.11,,
Anna Elsasser,,,,,,2:44.24,,,,,,,,,
Helene Hora,3:03.21,,,,,,,,,,,,,,
Garance Perrenoud,,2:45.89,2:38.82,,,,,,,,,,,,
Anna Messmer,,,,,,,,,,,,,2:40.75,,
Melanie Handschin,,,,,,,,,3:00.75,2:49.66,,,,,
Eliane Schelbert,,,,2:45.03,,,,,,,,,,,
Janice Meier,,,2:56.03,,,,,,,,,,,,
Livia Mosberger,,,,,,,3:03.58,,,,,,,,
Llynden Van Niekerk,,,,,,,,,,,2:53.19,2:48.85,,,
Miriam Bütler,,,3:34.31,,,,,,,,,,,,
Jana Schneuwly,,,,,,,2:27.62,2:30.84,2:30.61,,,,,,
Eveline Rebsamen,,,,,,2:32.13,2:34.96,2:32.12,,,,,2:35.29,,
Noemi Friedrich,,,,,,,,,,3:09.07,,,,,
Alisha Schüpbach,,,,,,,,,,,2:42.99,,2:46.69,,
Livia Stingelin,,,,,,,,,,,,,,2:58.59,
Corinne Muff,2:30.22,2:24.39,2:27.98,2:26.56,2:15.11,,2:16.27,2:19.46,2:23.73,,,2:13.78,,2:13.53,
Nina Zuber,,,,,,,,,,,,2:27.50,,,
Kirlène Dolce,,,,,,2:28.15,2:24.55,2:18.66,2:17.09,2:23.07,2:17.29,2:12.74,,,2:17.18
Vanessa Keller,,,,,2:26.26,2:24.09,,,,,,,,,
Sabella Tesfaye,,,,,,,,,,,,,,2:20.03,2:19.98
Ariana Brügger,,,,,,,,,,,,,,,2:26.24
Annaliese Schamaun,,,,,,,2:54.94,,,,,,,,
Francesca Gregorio,,,,,,2:46.41,,,,,,,,,
Kerstin Aebersold,,,,,,,,,,,,,,2:28.01,
Sandra Burch,,,,2:28.15,,,,,,,,,,,
Dana Zimmermann,,,,,,,,,,2:31.45,2:32.20,2:26.69,2:25.12,2:26.37,
Ladina Schlumpf,,,,,2:55.05,2:37.63,2:38.69,2:34.05,2:33.21,,,,,2:33.49,2:34.64
Miriam Scheffrahn,,,,,,,,,,,,,2:52.84,,2:46.65
Liana Trümpi,,,,,,,,,,,,,,,2:38.07
Natascha Schmalbach,,,,,,,,,,,,,3:12.96,,
Lisa Kurmann,,,2:15.64,2:10.04,2:12.26,2:10.31,2:08.50,,2:10.88,2:12.90,2:09.14,2:08.67,2:08.52,,
Stephanie Lange,,,2:31.80,,,,,,,,,,,,
Dominique Berger,,,,,,,,,,,,,2:26.90,2:21.70,2:19.71
Nina von Atzigen,,,,,,,,,,,,,,2:34.65,
Chiara Scherrer,,,,,,,2:17.07,,2:16.80,,,,,2:07.89,
Simone Michlig,2:29.48,,2:29.30,,,2:29.28,2:24.46,,2:21.59,2:22.92,,,,,
Anna Wüthrich,,,,,,,,,,,2:42.54,2:42.61,,,
Jasmin Belhassen,,,,,,,,,,,,,,2:44.74,2:45.53
Aurélie Dupasquier,,,,2:17.09,,,,,,,,,,,
Iris Caligiuri,,,,,,,,,,,,,,2:33.76,
Judith Schmidmeister,,,,,2:31.28,2:26.36,2:24.01,2:34.40,2:27.42,,,,,,
Samira Blumenthal,,,,,,,,,,,,,3:14.57,,
Yvonne Augustin,,,,,,,,,,2:56.95,,,,,
Kerstin Bütler,2:43.66,2:40.57,,,,,,2:47.45,,,,,,,
Joanne Martineau,,,,,,,,2:39.29,,,,,,,
Malin Engeli,2:10.51,2:10.57,2:21.70,2:15.82,,,,,,,,,,,
Carole Huber,,,,,,,,,2:31.23,,2:25.44,,,2:26.30,
Jennifer Thommen,,,3:01.30,3:12.31,,,,,,,,,,,
Michelle Wüthrich,,,,,,,,,,,2:45.87,2:48.75,,,
Christelle Matthey,2:23.28,,,,,,,,,,,,,,
Nadine Frei,,,,,,,2:32.39,,,,,,,,
Florence Agbelese,,,,,,,,,,,,,,3:01.14,
Isabelle Feer,2:37.18,,,,,,,,,,,,,,
Fiona Lang,,,,,,,,,,2:32.25,,2:29.20,,,2:28.70
Gessica Gambaro,2:30.33,2:28.05,,,,,,,,,,,,,
Anja Jaggi,,,,,,,,,,,,2:43.10,,,
Jacqueline Meier,,,,,,,,,,,3:13.33,,,,
Abisola Deborah Agbelese,,,,,,,,,,,,3:04.37,,,
Dominique Ammann,,2:35.66,,2:24.24,2:21.33,2:25.21,2:25.77,,,,,,,,
Chiara Risi,,,,,,,,,,,,,2:40.70,,
Linda Greter,,,,,2:53.47,,,,,,,,,,
Karin Huber,,,,,,,2:38.67,2:36.55,,2:42.50,,,,,
Sambre Hofmann,,,,,,,,,,,,,,,2:40.79
Maika Weidmann,,,2:41.01,2:35.52,,,,,,,,,,,
Serena Raffi,,,2:38.24,2:26.76,2:31.41,2:29.93,,,,,,,,,
Sabrina Renggli,,,,,,,,,,2:38.08,2:31.70,2:31.53,,,
Alice Huber,,,2:30.08,,,,,,,,,,,,
Lisanne Schoonebeek,,,,,,,,,,,,,,2:21.56,
Rosalba Rossi,,,,,,,,2:24.43,2:26.24,,,,,,
Fabienne Christen,,,,2:58.16,,,,,,,,,,,
Coralie Balmer,,,,,,,,,2:44.12,,,,,,
Andrina Roffler,,,,,2:47.67,2:43.59,,,,,,,,,
Laura Niederberger,,,,,,,,,,,3:03.50,,,,
Martina Zinggeler,,,,,,2:51.58,2:54.45,,2:50.60,,,2:53.48,3:00.84,,
Aline Dumas,,,,,,,,,,,,2:35.43,,,
Zoe Kok,,,,,,,,,,,,,,2:39.55,
Léna Matthey,,,,,,,,,,,,2:32.91,2:26.46,,
Eveline Chiapparini-Grossmann,,,,2:24.02,,,,,,,,,,,
Romy Moulin,,,,,,,,,,,2:21.36,2:20.03,2:20.54,2:21.86,2:21.77
Valentina Haag,,2:51.28,,,,,,,,,,,,,
Nina Meier,,2:38.57,,,,,,,,,,,,,
Tamara Marino,,2:34.30,2:31.98,2:31.19,,,,,,,,,,,
Simone Meier,,,,,,,,,,,,,,2:56.10,
Géraldine Ruckstuhl,,,,,,,,,2:33.40,2:17.56,2:25.02,2:12.56,2:13.98,2:12.05,2:21.10
Margarete Rieger,2:24.44,,,,,,,,,,,,,,
Sybille Rion,,,,,2:40.07,,,,,,,,,,
Selina Rutz-Büchel,,2:15.74,2:11.68,2:06.20,2:05.95,2:04.25,2:04.02,2:01.66,2:01.42,1:57.95,1:58.77,1:59.46,2:00.42,2:01.32,1:58.37
Sonja Schneider,,,2:20.64,2:17.50,2:16.32,2:12.97,2:17.01,,2:25.65,,,,,,
Sandy El Husseini,,,2:59.48,,,,,,,,,,,,
Giulia Minikus,,,,,,,,,2:30.61,2:25.88,2:26.84,2:25.20,2:31.20,,
Giulia Senn,,,,,,,,,,,2:19.82,2:15.26,2:21.65,,
Olivia Christen,,,,,,,,,,,,,2:54.86,2:57.27,
Martina Candiani,2:32.81,2:24.39,2:24.25,2:21.00,2:18.09,,,,,,,,,,
Nicole Kluser,,,,,,,,,,,,,2:56.80,,
Nora Ranzoni,,,,,,,,2:35.33,2:34.18,2:41.02,,,,,
Fabienne Britschgi,,,,,,,,,,,,,,2:26.49,
Liv Kallen,,,,,,,,,,,2:28.40,2:27.64,,,
Michelle Strähler,,,,2:54.79,,,,,,,,,,,
Selina Balogh,,,,,2:42.90,,,,,,,,,,
Valérie Lehmann,2:08.73,2:08.13,2:07.63,,2:07.03,2:07.31,2:07.72,2:10.56,,,,,,,
Linda Mutter,,,,,,,2:27.93,,,,,,,,
Céline Aebi,,,,,,,2:30.84,2:30.59,,,2:25.64,2:27.19,,,2:21.15
Rahel Kessler,,,2:29.26,2:27.85,2:27.79,2:31.89,2:38.82,,,,,,,,
Aline Wicky,,,,,,,,,,2:36.65,2:39.35,,,,
Ruby Bader,,,,,,,,,,,,,2:41.39,2:33.58,2:30.54
Lara Alemanni,,,,,,,2:23.32,2:20.54,2:17.43,2:15.75,2:14.83,2:14.05,,,2:17.63
Diana Da Silva,,,,,,,,3:17.23,,,,,,,
Nadine Pauchard,2:40.51,2:38.92,,,,2:38.75,2:39.86,,,2:37.79,,,,,
Cora Zurmühle,,,,,,,,,,,,2:55.93,,,
Laura Eggerschwiler,,,,2:35.07,2:35.98,,,,,,,,,,
Jacqueline Muri,,,,,2:42.05,,,,,,,,,,
Jasmin Kürzi,,,,,,,,,,,3:20.88,3:03.91,,,
Laura Christen,,,,,,,,,,,,,2:33.22,,
Leona Zurmühle,,,,,,,,,,,,,,3:00.33,2:48.90
Simone Oberer,2:13.81,2:13.69,,,2:15.51,,,,,,,,,,
Inès Alfaro,,,,,,3:01.58,3:25.76,,,,,,,,
Martina Aeschlimann,2:58.15,,2:58.42,2:54.12,2:51.47,2:50.79,2:53.66,2:57.96,2:56.35,,,2:58.44,,,
Karin Züger,,,,,,,,,,,3:07.33,2:57.90,2:45.67,,
Tanja Bärtschi,,2:40.03,,2:26.07,2:26.25,,,,,,,,,,
Jennifer Moresi,,,,,,,2:23.96,,,,,,,,
Isabelle Clough,,,,,,,,,,,2:37.65,,,,
Neomi Glarner,,,2:41.55,2:46.31A,,,,,,,,,,,
Angela Schönenberger,2:12.92,,2:13.05,2:16.72,2:22.01,,2:22.14,,,,,,,,
Andrea Landolt,2:49.81,,,,,,,,,,,,,,
Aurélie Humair,,2:28.09,2:34.77,,,,,,,,,,,,
Jana Höhn,,,,,,,,,,,,,2:38.80,,2:39.00
Debby Schenk,,,,,,,,,,,2:24.90,2:23.55,,,
Marie Therese Frey,2:27.75,2:27.77,,2:31.02,,,,,,,,,,,
Alice Spott,,,,,,2:17.34,2:24.07,,,,,,,,
Camille Jacquod,,,,,,,,,2:45.15,,,,,,
Hanna Ferber,,,,,,,,,,,,,2:44.79,,
Chiara Scrucca,,,,,,,,,,,,,,2:25.27,
Anouk Schollenberger,,,,,,,,,,,,,,2:44.43,
Janine Itin,,,,2:45.18,2:41.43,,,,,,,,,,
Amandine Monnet,,,,,,2:47.24,2:48.30,,,,,,,,
Esther Fäsi,2:29.47,2:26.83,2:36.74,,,,,,,,,,,,
Eva Müller,2:26.96,2:32.41,2:44.18,2:28.29,,,,,,,,,,,
Nancy Aburto,,,,,,,2:25.84,,,,,,,,
Camilla Romerio-Giudici,,,3:02.84,,,,,,,,,,,,
Emma L'Homme,,,2:39.09,2:43.31,,,,,,,,,,,
Alessa Zanolari,,,,,,,,,,,,2:41.50,,3:05.77,
Selina Schneider,,,,,,,,,,,,3:05.59,,,
Lisa Stöckli,,,,,2:27.13,,2:22.82,2:20.68,2:13.75,2:09.17,2:11.52,2:08.13,2:05.85,2:09.97,2:15.27
Elisabeth Hoheneck,,,,2:44.16,,,,,,,,,,,
Anna Fuchs,,,,,,,,,,2:23.60,2:28.76,2:25.93,,,
Nina Bürer,,,,,,,,,,,,,2:55.66,,
Alessia Bouchet,,2:50.48,,,,,,,,,,,,,
Martina Mächler,,2:43.90,,,,,,,,,,,,,
Francesca Hagen,,,,,,,,,,,,2:56.21,,2:41.96,
Mirjam Gautschi,,,,,,,,,2:23.46,2:21.59,2:23.54,2:25.73,2:29.47,,
Cindy Menzi,2:29.90,2:33.18,,,,,,,,,,,,,
Kathrin Fischer,,,,,,,,,,2:41.52,2:43.72,2:40.48,2:57.58,,
Alanna O'Donnel,,,,,,,,,,,,,2:34.93,,
Jessica Felber,,2:44.25,,,,,,,,,,,,,
Michèle Degen,,2:51.41,,,,,,,,,,,,,
Caroline Steiner,2:49.98,,,,,,,,,,,,,,
Isabelle Speich,,,2:47.76,,,,,,,,,,,,
Larissa Reifler,,,,,,,,,2:47.51,2:44.56,2:46.17,,2:54.23,,
Shakana Jeyaseelan,,,,,,,,,,,2:56.43,,,,
